,PT,leading_time,wave_id,crest_depth,trough_depth_a,trough_depth_b,wave_height,wave_period,wave_steepness,wave_skewness,wave_kurtosis,ursell_number,mean_water_depth_gamma,trough_depth_gamma,crest_depth_gamma,wavenumber,angular_frequency,wavelenght,a,b,va,b0,mean_water_depth,Hrms,Hm0,Tm01,Tm02,broken,FID,location
22,UQRBR07,2018-06-18 12:40:00,22,0.8473,0.5341,0.597,0.3132,8.375,0.0131,0.1641,-0.231,1178.403,0.4563,0.5863,0.3696,0.2624,0.7502,23.9458,0.4179,0.5821,0.0044,1.2819,0.7181,0.3666,0.4929,8.8152,5.2127,1,32,Seven_Mile_Beach_2018
23,UQRBR07,2018-06-18 12:40:00,23,0.8506,0.595,0.6272,0.2555,5.5,0.0164,1.2037,1.1704,294.634,0.3728,0.4295,0.3004,0.4032,1.1424,15.5844,0.3295,0.6705,0.0043,0.5025,0.7181,0.3666,0.4929,8.8152,5.2127,1,32,Seven_Mile_Beach_2018
24,UQRBR07,2018-06-18 12:40:00,24,0.9109,0.6264,0.6055,0.2845,8.25,0.0116,1.1094,0.851,691.0289,0.4101,0.4541,0.3123,0.2571,0.7616,24.4357,0.0834,0.9166,0.0044,0.7316,0.7181,0.3666,0.4929,8.8152,5.2127,1,32,Seven_Mile_Beach_2018
25,UQRBR07,2018-06-18 12:40:00,25,0.7392,0.6043,0.6201,0.1349,5.125,0.01,0.5636,-1.1152,112.055,0.2059,0.2233,0.1825,0.4641,1.226,13.5374,0.5366,0.4634,0.0035,0.2647,0.7181,0.3666,0.4929,8.8152,5.2127,1,32,Seven_Mile_Beach_2018
26,UQRBR07,2018-06-18 12:40:00,26,0.9319,0.6186,0.8139,0.3134,5.313,0.02,0.1758,-1.4041,326.6123,0.4174,0.5066,0.3363,0.4001,1.1826,15.7052,0.7999,0.2001,0.0043,0.705,0.7181,0.3666,0.4929,8.8152,5.2127,1,32,Seven_Mile_Beach_2018
27,UQRBR07,2018-06-18 12:40:00,27,1.254,0.8138,0.7737,0.4401,9.625,0.0132,1.1153,1.4376,913.4268,0.4705,0.5408,0.351,0.1879,0.6528,33.4456,0.2597,0.7403,0.0055,1.5656,0.7181,0.3666,0.4929,8.8152,5.2127,1,32,Seven_Mile_Beach_2018
28,UQRBR07,2018-06-18 12:40:00,28,1.0967,0.7719,0.5726,0.3248,9.062,0.011,0.06,-0.7854,612.5506,0.3986,0.4208,0.2961,0.2133,0.6934,29.4516,0.1862,0.8138,0.0046,2.2033,0.7181,0.3666,0.4929,8.8152,5.2127,1,32,Seven_Mile_Beach_2018
29,UQRBR07,2018-06-18 12:40:00,29,1.063,0.5725,0.6325,0.4906,14.125,0.0108,-0.1517,-1.3484,5399.4149,0.5908,0.8569,0.4615,0.1383,0.4448,45.4427,0.4159,0.5841,0.0042,3.656,0.7181,0.3666,0.4929,8.8152,5.2127,1,32,Seven_Mile_Beach_2018
30,UQRBR07,2018-06-18 12:40:00,30,1.0729,0.6318,0.4624,0.4411,17,0.008,0.7005,-0.0438,5291.6474,0.6483,0.6981,0.4111,0.1142,0.3696,55.0053,0.1618,0.8382,0.004,3.7133,0.7181,0.3666,0.4929,8.8152,5.2127,1,32,Seven_Mile_Beach_2018
31,UQRBR07,2018-06-18 12:40:00,31,0.7447,0.4601,0.6086,0.2846,5.75,0.0186,-1.6219,2.2276,684.3438,0.4276,0.6186,0.3822,0.4106,1.0927,15.3039,0.2282,0.7718,0.0027,1.1898,0.7181,0.3666,0.4929,8.8152,5.2127,1,32,Seven_Mile_Beach_2018
32,UQRBR07,2018-06-18 12:40:00,32,0.8021,0.6081,0.5084,0.194,9.375,0.0074,0.0465,-0.186,589.3756,0.3031,0.3191,0.2419,0.2404,0.6702,26.1321,0.08,0.92,0.0028,1.2408,0.7181,0.3666,0.4929,8.8152,5.2127,1,32,Seven_Mile_Beach_2018
33,UQRBR07,2018-06-18 12:40:00,33,0.8707,0.5078,0.5178,0.3629,9.562,0.0131,0.4387,-0.5948,2136.4242,0.5466,0.7147,0.4168,0.2263,0.6571,27.7627,0.1307,0.8693,0.003,1.5032,0.7181,0.3666,0.4929,8.8152,5.2127,1,32,Seven_Mile_Beach_2018
0,UQRBR07,2018-06-18 12:45:00,0,0.9566,0.6584,0.6105,0.2982,3.5,0.0294,0.452,-1.2014,107.7696,0.3953,0.4529,0.3117,0.6187,1.7952,10.156,0.2677,0.7323,0.0596,0.5106,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
1,UQRBR07,2018-06-18 12:45:00,1,1.0439,0.6103,0.8451,0.4336,3.313,0.0437,0.0672,-1.449,187.6994,0.5394,0.7104,0.4153,0.6333,1.8965,9.9209,0.6037,0.3963,0.0537,0.6458,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
2,UQRBR07,2018-06-18 12:45:00,2,0.9409,0.8442,0.7321,0.0967,5.563,0.0058,-0.5022,-0.3908,44.0661,0.1128,0.1146,0.1028,0.3796,1.1295,16.5529,0.4269,0.5731,0.0375,0.7038,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
3,UQRBR07,2018-06-18 12:45:00,3,0.9894,0.7312,0.6375,0.2581,9.813,0.0085,0.2518,-1.4614,608.3025,0.3189,0.353,0.2609,0.207,0.6403,30.3552,0.1083,0.8917,0.0283,1.6955,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
4,UQRBR07,2018-06-18 12:45:00,4,0.9455,0.6371,0.6844,0.3084,2.563,0.0438,0.5639,-1.0798,59.2373,0.409,0.4841,0.3262,0.8915,2.4515,7.0475,0.5611,0.4389,0.0252,0.3054,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
5,UQRBR07,2018-06-18 12:45:00,5,0.8851,0.6831,0.6412,0.2019,9.938,0.0069,-0.394,-0.1719,536.487,0.2644,0.2956,0.2282,0.2159,0.6322,29.1024,0.107,0.893,0.0186,1.2244,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
6,UQRBR07,2018-06-18 12:45:00,6,0.7359,0.6408,0.4798,0.0951,7.688,0.0046,-0.2305,-1.2187,151.6816,0.1545,0.1485,0.1293,0.3068,0.8173,20.4802,0.3334,0.6666,0.0133,1.0477,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
7,UQRBR07,2018-06-18 12:45:00,7,0.7016,0.4795,0.5069,0.2222,3.625,0.0242,0.243,-1.3807,169.3778,0.3796,0.4634,0.3166,0.6854,1.7333,9.1671,0.3277,0.6723,0.0119,0.3895,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
8,UQRBR07,2018-06-18 12:45:00,8,0.8247,0.506,0.5991,0.3187,4.125,0.0281,0.2605,-1.1457,316.7751,0.4943,0.6298,0.3864,0.5537,1.5232,11.3485,0.5152,0.4848,0.0131,0.5781,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
9,UQRBR07,2018-06-18 12:45:00,9,0.7159,0.5982,0.4702,0.1177,7.125,0.0063,0.2653,-1.2394,192.3239,0.2006,0.1968,0.1644,0.336,0.8819,18.7005,0.2632,0.7368,0.0102,0.8347,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
10,UQRBR07,2018-06-18 12:45:00,10,0.9435,0.4688,0.4978,0.4747,11.375,0.0138,1.1386,1.5184,5462.2228,0.7559,1.0126,0.5031,0.1825,0.5524,34.4311,0.2033,0.7967,0.0115,1.8195,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
11,UQRBR07,2018-06-18 12:45:00,11,0.8413,0.4966,0.6579,0.3447,7.063,0.0172,-1.2299,0.6784,1132.1283,0.4754,0.6941,0.4097,0.3133,0.8896,20.0576,0.5399,0.4601,0.0095,1.622,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
12,UQRBR07,2018-06-18 12:45:00,12,0.9183,0.6552,0.6247,0.2631,7.5,0.0118,-0.3365,-0.5318,463.6608,0.3352,0.4016,0.2866,0.2823,0.8378,22.26,0.1333,0.8667,0.0095,1.2113,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
13,UQRBR07,2018-06-18 12:45:00,13,0.9065,0.6237,0.559,0.2828,6.75,0.0142,0.9978,0.2678,459.4059,0.4092,0.4533,0.3119,0.3164,0.9308,19.8567,0.5833,0.4167,0.0088,0.8972,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
14,UQRBR07,2018-06-18 12:45:00,14,0.6987,0.5579,0.5847,0.1408,3.063,0.0185,0.5511,-0.9737,47.0331,0.2285,0.2524,0.2015,0.825,2.0513,7.6159,0.4489,0.5511,0.0066,0.1812,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
15,UQRBR07,2018-06-18 12:45:00,15,0.8091,0.5846,0.5892,0.2245,3.688,0.0225,0.8682,-0.7133,111.7461,0.3405,0.384,0.2775,0.63,1.7037,9.9728,0.3389,0.6611,0.0073,0.2804,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
16,UQRBR07,2018-06-18 12:45:00,16,1.0838,0.5886,0.6531,0.4952,13.125,0.0116,0.4412,-0.8235,4408.8072,0.624,0.8413,0.4569,0.1475,0.4787,42.6088,0.3048,0.6952,0.0088,2.702,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
17,UQRBR07,2018-06-18 12:45:00,17,0.8798,0.6529,0.626,0.2269,6.812,0.0115,1.7301,2.4393,318.1707,0.3235,0.3476,0.2579,0.3181,0.9224,19.7544,0.1743,0.8257,0.0068,0.5174,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
18,UQRBR07,2018-06-18 12:45:00,18,0.8856,0.6253,0.7271,0.2603,2.375,0.0416,-0.2429,-1.0337,41.6993,0.3394,0.4163,0.2939,1.0039,2.6456,6.2589,0.4472,0.5528,0.0067,0.3423,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
19,UQRBR07,2018-06-18 12:45:00,19,0.9337,0.7265,0.7602,0.2073,4.875,0.0144,0.4272,-0.9483,111.518,0.2542,0.2853,0.222,0.4375,1.2889,14.3621,0.7052,0.2948,0.0068,0.4375,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
20,UQRBR07,2018-06-18 12:45:00,20,1.117,0.7577,0.5803,0.3593,9.5,0.0115,0.8247,0.0757,803.0239,0.4506,0.4742,0.3217,0.2015,0.6614,31.1809,0.2105,0.7895,0.0076,2.0715,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
21,UQRBR07,2018-06-18 12:45:00,21,0.9662,0.5788,0.587,0.3873,9.563,0.0133,0.0204,0.3789,1705.9665,0.5129,0.6691,0.4009,0.215,0.657,29.2274,0.3857,0.6143,0.0062,1.6965,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
22,UQRBR07,2018-06-18 12:45:00,22,0.874,0.5856,0.5028,0.2884,10.063,0.0098,0.7517,-0.3338,1232.4507,0.4566,0.4926,0.33,0.2145,0.6244,29.2901,0.1181,0.8819,0.0052,1.3037,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
23,UQRBR07,2018-06-18 12:45:00,23,0.74,0.5011,0.5202,0.2389,5.625,0.016,-0.4093,-1.4549,422.3706,0.3738,0.4768,0.3228,0.4213,1.117,14.9151,0.2444,0.7556,0.0043,0.7843,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
24,UQRBR07,2018-06-18 12:45:00,24,0.8023,0.5195,0.5308,0.2829,14.437,0.007,0.5042,-0.5034,3291.6593,0.4544,0.5445,0.3525,0.1556,0.4352,40.392,0.5757,0.4243,0.0043,1.4928,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
25,UQRBR07,2018-06-18 12:45:00,25,0.7517,0.53,0.6039,0.2216,2.937,0.0295,-0.2732,-0.7083,83.8387,0.3402,0.4181,0.2948,0.8371,2.1393,7.5059,0.2979,0.7021,0.004,0.3615,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
26,UQRBR07,2018-06-18 12:45:00,26,0.8142,0.6027,0.5751,0.2114,3.562,0.022,0.2806,-1.6407,89.5551,0.3093,0.3508,0.2597,0.6524,1.7639,9.6302,0.4385,0.5615,0.0042,0.3927,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
27,UQRBR07,2018-06-18 12:45:00,27,0.8162,0.575,0.6233,0.2412,4.812,0.0181,-0.2608,-0.4263,224.1098,0.3436,0.4194,0.2955,0.4727,1.3057,13.2911,0.1818,0.8182,0.0041,0.617,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
28,UQRBR07,2018-06-18 12:45:00,28,0.9023,0.6226,0.7609,0.2797,3.625,0.0272,-0.5487,-0.6915,122.6117,0.3542,0.4493,0.31,0.6109,1.7333,10.2845,0.4138,0.5862,0.0045,0.6124,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
29,UQRBR07,2018-06-18 12:45:00,29,0.9871,0.7607,0.6591,0.2264,4,0.019,0.1478,-1.1878,73.1948,0.2776,0.2977,0.2294,0.5267,1.5708,11.9285,0.3282,0.6718,0.0048,0.6335,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
30,UQRBR07,2018-06-18 12:45:00,30,1.0456,0.6574,0.504,0.3881,17.062,0.0071,0.0062,-0.116,4057.5574,0.5092,0.5904,0.3712,0.1153,0.3683,54.503,0.1355,0.8645,0.0047,4.4187,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
31,UQRBR07,2018-06-18 12:45:00,31,0.9089,0.5019,0.6035,0.407,10.312,0.0133,-0.1273,-1.0504,3016.2775,0.5582,0.8109,0.4478,0.2053,0.6093,30.6104,0.2363,0.7637,0.0039,2.3551,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
32,UQRBR07,2018-06-18 12:45:00,32,1.0231,0.6033,0.4926,0.4198,12.687,0.0105,0.3832,-0.8161,3060.788,0.5861,0.6958,0.4103,0.157,0.4952,40.0145,0.3891,0.6109,0.0041,2.8467,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
33,UQRBR07,2018-06-18 12:45:00,33,0.8658,0.4919,0.5601,0.3739,9.875,0.0131,-0.0812,-0.3965,2569.2279,0.5486,0.76,0.4318,0.2197,0.6363,28.6033,0.2974,0.7026,0.0034,1.8822,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
34,UQRBR07,2018-06-18 12:45:00,34,1.1525,0.5596,0.599,0.5929,13.438,0.0132,0.1051,0.1327,6845.1476,0.7174,1.0594,0.5144,0.1397,0.4676,44.983,0.293,0.707,0.0043,3.6013,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
35,UQRBR07,2018-06-18 12:45:00,35,0.8749,0.5988,0.7068,0.2761,3.188,0.0314,0.4321,-1.3057,99.5,0.3897,0.4611,0.3156,0.7143,1.9709,8.7965,0.6471,0.3529,0.0032,0.353,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
36,UQRBR07,2018-06-18 12:45:00,36,1.054,0.7049,0.7197,0.3491,6.75,0.0163,1.2449,0.7943,454.7977,0.4331,0.4952,0.3312,0.2941,0.9308,21.3639,0.8241,0.1759,0.0038,0.6875,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
37,UQRBR07,2018-06-18 12:45:00,37,1.0963,0.716,0.7241,0.3803,6,0.0197,0.6239,-1.0983,384.855,0.4458,0.5312,0.3469,0.3261,1.0472,19.2706,0.4167,0.5833,0.0038,0.8312,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
38,UQRBR07,2018-06-18 12:45:00,38,1.0932,0.7235,0.7876,0.3697,2.813,0.0443,0.1457,-1.329,68.111,0.409,0.511,0.3382,0.7522,2.2336,8.353,0.4444,0.5556,0.0038,0.5169,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
39,UQRBR07,2018-06-18 12:45:00,39,0.877,0.7857,0.5828,0.0913,7.25,0.0043,-0.653,-0.9825,83.218,0.1207,0.1162,0.1041,0.2989,0.8666,21.0232,0.1466,0.8534,0.003,1.2636,0.7321,0.3533,0.4836,8.2528,5.1992,1,33,Seven_Mile_Beach_2018
0,UQRBR07,2018-06-18 12:50:00,0,0.9597,0.5831,0.5633,0.3766,14.875,0.0083,0.2235,-1.1191,3933.4579,0.513,0.6459,0.3924,0.1381,0.4224,45.5017,0.3697,0.6303,0.0401,2.5525,0.7547,0.3822,0.5475,8.6473,5.5449,1,34,Seven_Mile_Beach_2018
1,UQRBR07,2018-06-18 12:50:00,1,0.9015,0.5619,0.6366,0.3396,13.75,0.0083,0.6823,1.6766,3178.9376,0.4706,0.6043,0.3767,0.1542,0.457,40.7515,0.0818,0.9182,0.0239,2.203,0.7547,0.3822,0.5475,8.6473,5.5449,1,34,Seven_Mile_Beach_2018
2,UQRBR07,2018-06-18 12:50:00,2,0.8612,0.6361,0.6816,0.2251,6.062,0.013,0.3543,0.6388,262.9884,0.3011,0.3539,0.2614,0.3624,1.0365,17.3392,0.1546,0.8454,0.0196,0.6816,0.7547,0.3822,0.5475,8.6473,5.5449,1,34,Seven_Mile_Beach_2018
3,UQRBR07,2018-06-18 12:50:00,3,1.0936,0.6773,0.6939,0.4163,3.687,0.0365,0.8733,-0.6146,174.7657,0.5113,0.6147,0.3807,0.5502,1.7041,11.4203,0.4576,0.5424,0.023,0.5132,0.7547,0.3822,0.5475,8.6473,5.5449,1,34,Seven_Mile_Beach_2018
4,UQRBR07,2018-06-18 12:50:00,4,1.0987,0.6929,0.5133,0.4058,16.75,0.0074,0.695,0.0823,3668.6031,0.5519,0.5857,0.3694,0.1146,0.3751,54.8369,0.1716,0.8284,0.0171,3.728,0.7547,0.3822,0.5475,8.6473,5.5449,1,34,Seven_Mile_Beach_2018
5,UQRBR07,2018-06-18 12:50:00,5,0.7479,0.5132,0.5786,0.2347,9.875,0.0088,-0.9411,0.9929,1228.6723,0.3532,0.4572,0.3138,0.2362,0.6363,26.606,0.5887,0.4113,0.0101,1.4996,0.7547,0.3822,0.5475,8.6473,5.5449,1,34,Seven_Mile_Beach_2018
6,UQRBR07,2018-06-18 12:50:00,6,1.0747,0.5784,0.4488,0.4963,18.062,0.0085,0.1054,-1.1948,8781.4317,0.6808,0.8581,0.4618,0.1074,0.3479,58.5071,0.1142,0.8858,0.0116,5.074,0.7547,0.3822,0.5475,8.6473,5.5449,1,34,Seven_Mile_Beach_2018
7,UQRBR07,2018-06-18 12:50:00,7,1.0001,0.4487,0.6672,0.5514,15.062,0.0117,-0.4335,-0.9296,13503.0767,0.6908,1.229,0.5514,0.1336,0.4172,47.0302,0.361,0.639,0.0093,5.2795,0.7547,0.3822,0.5475,8.6473,5.5449,1,34,Seven_Mile_Beach_2018
8,UQRBR07,2018-06-18 12:50:00,8,1.0594,0.6662,0.5665,0.3933,13.312,0.0092,1.0606,-0.2896,2429.5886,0.5401,0.5903,0.3712,0.147,0.472,42.7355,0.1784,0.8216,0.0088,2.1588,0.7547,0.3822,0.5475,8.6473,5.5449,1,34,Seven_Mile_Beach_2018
9,UQRBR07,2018-06-18 12:50:00,9,0.9172,0.5641,0.7386,0.353,7.937,0.015,-0.754,1.9577,1092.4022,0.4518,0.6258,0.3849,0.2666,0.7916,23.5707,0.7008,0.2992,0.0071,1.7327,0.7547,0.3822,0.5475,8.6473,5.5449,1,34,Seven_Mile_Beach_2018
10,UQRBR07,2018-06-18 12:50:00,10,1.1118,0.7375,0.4606,0.3743,13.875,0.0082,0.3451,-0.7382,1943.4991,0.507,0.5075,0.3367,0.1377,0.4528,45.6379,0.2207,0.7793,0.0078,3.8621,0.7547,0.3822,0.5475,8.6473,5.5449,1,34,Seven_Mile_Beach_2018
11,UQRBR07,2018-06-18 12:50:00,11,0.9252,0.4603,0.7936,0.465,7.063,0.0221,0.3324,-0.2384,2104.7647,0.6703,1.0102,0.5025,0.2991,0.8896,21.0103,0.8495,0.1505,0.0062,1.6525,0.7547,0.3822,0.5475,8.6473,5.5449,1,34,Seven_Mile_Beach_2018
12,UQRBR07,2018-06-18 12:50:00,12,1.0012,0.7928,0.7911,0.2084,3.25,0.0219,0.5918,-1.2117,38.0116,0.2405,0.2629,0.2082,0.6591,1.9333,9.5332,0.5,0.5,0.0065,0.2495,0.7547,0.3822,0.5475,8.6473,5.5449,1,34,Seven_Mile_Beach_2018
13,UQRBR07,2018-06-18 12:50:00,13,1.1156,0.7908,0.6862,0.3248,7.375,0.0135,1.0329,-0.0081,380.1128,0.3889,0.4107,0.2911,0.2612,0.852,24.0579,0.2881,0.7119,0.0069,1.1058,0.7547,0.3822,0.5475,8.6473,5.5449,1,34,Seven_Mile_Beach_2018
14,UQRBR07,2018-06-18 12:50:00,14,0.9247,0.6858,0.5779,0.2389,11.125,0.0072,-0.0601,-0.1498,822.772,0.3288,0.3483,0.2583,0.1885,0.5648,33.3331,0.0731,0.9269,0.0054,1.6585,0.7547,0.3822,0.5475,8.6473,5.5449,1,34,Seven_Mile_Beach_2018
15,UQRBR07,2018-06-18 12:50:00,15,1.0553,0.5776,0.6518,0.4777,10.875,0.0137,-0.0935,-0.6989,2997.8243,0.5834,0.827,0.4527,0.1807,0.5778,34.7745,0.1896,0.8104,0.0058,2.6358,0.7547,0.3822,0.5475,8.6473,5.5449,1,34,Seven_Mile_Beach_2018
16,UQRBR07,2018-06-18 12:50:00,16,0.9702,0.6516,0.6349,0.3186,7.813,0.0134,0.6445,-0.4431,654.4527,0.4221,0.4889,0.3284,0.2635,0.8042,23.8424,0.16,0.84,0.0051,0.9425,0.7547,0.3822,0.5475,8.6473,5.5449,1,34,Seven_Mile_Beach_2018
17,UQRBR07,2018-06-18 12:50:00,17,0.9122,0.633,0.5463,0.2793,6.938,0.0136,0.0551,-0.8282,462.2452,0.3819,0.4412,0.3061,0.3067,0.9056,20.4873,0.1532,0.8468,0.0046,1.2928,0.7547,0.3822,0.5475,8.6473,5.5449,1,34,Seven_Mile_Beach_2018
18,UQRBR07,2018-06-18 12:50:00,18,0.8641,0.5456,0.5765,0.3185,9.188,0.012,0.6136,-0.5209,1383.5243,0.4722,0.5837,0.3686,0.2365,0.6838,26.5619,0.1157,0.8843,0.0042,1.1904,0.7547,0.3822,0.5475,8.6473,5.5449,1,34,Seven_Mile_Beach_2018
19,UQRBR07,2018-06-18 12:50:00,19,1.0181,0.5754,0.6482,0.4427,7,0.0203,0.2452,-0.5317,1105.5465,0.568,0.7694,0.4348,0.2881,0.8976,21.8093,0.3661,0.6339,0.0048,1.4393,0.7547,0.3822,0.5475,8.6473,5.5449,1,34,Seven_Mile_Beach_2018
20,UQRBR07,2018-06-18 12:50:00,20,1.0295,0.646,0.7844,0.3835,3.812,0.0333,-0.0889,-1.4018,189.2811,0.4613,0.5937,0.3725,0.5447,1.6483,11.5347,0.7049,0.2951,0.0047,0.714,0.7547,0.3822,0.5475,8.6473,5.5449,1,34,Seven_Mile_Beach_2018
21,UQRBR07,2018-06-18 12:50:00,21,1.0093,0.7825,0.6322,0.2267,8.062,0.009,-0.0182,-0.7558,298.0842,0.2814,0.2898,0.2247,0.2503,0.7794,25.0986,0.1007,0.8993,0.0045,1.4063,0.7547,0.3822,0.5475,8.6473,5.5449,1,34,Seven_Mile_Beach_2018
22,UQRBR07,2018-06-18 12:50:00,22,1.0031,0.632,0.8014,0.3711,2.75,0.0472,-0.4925,-1.04,90.6733,0.4362,0.5871,0.3699,0.8,2.2848,7.854,0.6589,0.3411,0.0044,0.61,0.7547,0.3822,0.5475,8.6473,5.5449,1,34,Seven_Mile_Beach_2018
23,UQRBR07,2018-06-18 12:50:00,23,1.061,0.8007,0.7752,0.2603,5.438,0.0152,-0.1583,-1.2496,148.5498,0.2816,0.325,0.2453,0.3671,1.1554,17.1177,0.3678,0.6322,0.0045,0.8187,0.7547,0.3822,0.5475,8.6473,5.5449,1,34,Seven_Mile_Beach_2018
24,UQRBR07,2018-06-18 12:50:00,24,1.1372,0.775,0.8046,0.3623,8.563,0.0128,0.3047,-0.1508,623.3313,0.3895,0.4675,0.3186,0.222,0.7338,28.2982,0.2774,0.7226,0.0047,1.3364,0.7547,0.3822,0.5475,8.6473,5.5449,1,34,Seven_Mile_Beach_2018
25,UQRBR07,2018-06-18 12:50:00,25,1.2356,0.8037,0.5293,0.4319,13.063,0.0095,1.1649,1.1065,1703.3994,0.5683,0.5374,0.3495,0.1389,0.481,45.2512,0.1101,0.8899,0.0048,3.0193,0.7547,0.3822,0.5475,8.6473,5.5449,1,34,Seven_Mile_Beach_2018
26,UQRBR07,2018-06-18 12:50:00,26,0.9523,0.5272,0.7284,0.4252,8.313,0.0169,-1.4252,3.048,1838.4923,0.5116,0.8065,0.4464,0.2496,0.7558,25.1695,0.1654,0.8346,0.0036,2.5385,0.7547,0.3822,0.5475,8.6473,5.5449,1,34,Seven_Mile_Beach_2018
27,UQRBR07,2018-06-18 12:50:00,27,1.0858,0.728,0.5472,0.3578,11.375,0.0097,0.4582,-0.8225,1263.2387,0.4713,0.4915,0.3295,0.1702,0.5524,36.9091,0.2033,0.7967,0.0039,2.4189,0.7547,0.3822,0.5475,8.6473,5.5449,1,34,Seven_Mile_Beach_2018
28,UQRBR07,2018-06-18 12:50:00,28,0.9732,0.5461,0.4417,0.4271,18.75,0.0074,0.51,0.4723,8767.9755,0.6562,0.7821,0.4389,0.1087,0.3351,57.8159,0.1067,0.8933,0.0033,3.932,0.7547,0.3822,0.5475,8.6473,5.5449,1,34,Seven_Mile_Beach_2018
0,UQRBR07,2018-06-18 12:55:00,0,0.8872,0.7163,0.7822,0.1708,3.187,0.0193,-0.0602,-0.9478,36.3795,0.2127,0.2385,0.1926,0.7102,1.9715,8.8474,0.4314,0.5686,0.1731,0.2798,0.7462,0.4061,0.513,7.8143,5.1692,1,35,Seven_Mile_Beach_2018
1,UQRBR07,2018-06-18 12:55:00,1,1.088,0.7816,0.527,0.3064,12.312,0.0077,1.0239,0.7664,1027.6825,0.4243,0.392,0.2816,0.157,0.5103,40.0225,0.1218,0.8782,0.0622,2.4051,0.7462,0.4061,0.513,7.8143,5.1692,1,35,Seven_Mile_Beach_2018
2,UQRBR07,2018-06-18 12:55:00,2,1.1369,0.5255,0.5757,0.6114,20.75,0.0088,0.1608,-1.4749,20154.6182,0.7429,1.1635,0.5378,0.0908,0.3028,69.1632,0.3916,0.6084,0.0297,6.1911,0.7462,0.4061,0.513,7.8143,5.1692,1,35,Seven_Mile_Beach_2018
3,UQRBR07,2018-06-18 12:55:00,3,0.8938,0.5746,0.7035,0.3192,6.563,0.0167,-0.605,0.3766,617.576,0.4166,0.5555,0.3571,0.3279,0.9574,19.1599,0.162,0.838,0.0199,1.2653,0.7462,0.4061,0.513,7.8143,5.1692,1,35,Seven_Mile_Beach_2018
